Seed,True_Var_Def,False_Var_Def,VAF_Lower_Limit,VAF_Upper_Limit,Feature_Category,Num_True_Var_Testing,Num_False_Var_Testing,TP,FP,TN,FN,AUC,MCC,F1_score,Accuracy,MSE
187,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,71,382,48,103,279,23,0.7032114150873829,0.313,0.432,0.722,0.278
187,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,134,319,87,110,209,47,0.6522130725681935,0.28,0.526,0.653,0.347
187,[1],[0.33],0.1,0.6,Moderate,47,66,36,26,40,11,0.6860090264345584,0.368,0.661,0.673,0.327
187,[1],"[0.33, 0.67]",0.1,0.6,Moderate,39,94,23,28,66,16,0.645935624659029,0.273,0.511,0.669,0.331
187,"[1, 0.67]",[0.33],0.1,0.6,Moderate,63,70,30,26,44,33,0.5523809523809524,0.106,0.504,0.556,0.444
187,[1],[0.33],0.1,0.6,Strict,47,66,36,26,40,11,0.6860090264345584,0.368,0.661,0.673,0.327
187,[1],"[0.33, 0.67]",0.1,0.6,Strict,39,94,22,34,60,17,0.6012002182214948,0.187,0.463,0.617,0.383
187,"[1, 0.67]",[0.33],0.1,0.6,Strict,63,70,28,25,45,35,0.5436507936507936,0.089,0.483,0.549,0.451
187,[1],[0.33],0.1,0.6,Exhaustive,47,66,36,30,36,11,0.655705996131528,0.311,0.637,0.637,0.363
187,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,39,94,22,28,66,17,0.6331151118385161,0.25,0.494,0.662,0.338
187,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,63,70,36,25,45,27,0.6071428571428571,0.215,0.581,0.609,0.391
187,[1],[0.33],0.1,0.5,Moderate,43,67,27,24,43,16,0.6348490107601528,0.264,0.574,0.636,0.364
187,[1],"[0.33, 0.67]",0.1,0.5,Moderate,36,93,25,29,64,11,0.6913082437275986,0.348,0.556,0.69,0.31
187,"[1, 0.67]",[0.33],0.1,0.5,Moderate,61,68,34,24,44,27,0.6022179363548698,0.205,0.571,0.605,0.395
187,[1],[0.33],0.1,0.5,Strict,43,67,26,30,37,17,0.5784449843804235,0.153,0.525,0.573,0.427
187,[1],"[0.33, 0.67]",0.1,0.5,Strict,36,93,27,34,59,9,0.6922043010752688,0.345,0.557,0.667,0.333
187,"[1, 0.67]",[0.33],0.1,0.5,Strict,61,68,32,22,46,29,0.6005303760848603,0.203,0.557,0.605,0.395
187,[1],[0.33],0.1,0.5,Exhaustive,43,67,27,26,41,16,0.6199236376258244,0.234,0.562,0.618,0.382
187,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,36,93,26,30,63,10,0.6998207885304659,0.362,0.565,0.69,0.31
187,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,61,68,36,27,41,25,0.5965525554484089,0.193,0.581,0.597,0.403
299,[1],[0.33],0.01,0.6,Moderate,135,1077,106,226,851,29,0.7876715155266688,0.406,0.454,0.79,0.21
299,[1],"[0.33, 0.67]",0.01,0.6,Moderate,149,1226,122,297,929,27,0.7882703614088485,0.389,0.43,0.764,0.236
299,"[1, 0.67]",[0.33],0.01,0.6,Moderate,299,1076,211,319,757,88,0.704608608621054,0.347,0.509,0.704,0.296
299,[1],[0.33],0.01,0.6,Strict,135,1077,104,233,844,31,0.777014340245538,0.389,0.441,0.782,0.218
299,[1],"[0.33, 0.67]",0.01,0.6,Strict,149,1226,116,296,930,33,0.7685439635635065,0.364,0.414,0.761,0.239
299,"[1, 0.67]",[0.33],0.01,0.6,Strict,299,1076,212,318,758,87,0.7067455334385996,0.35,0.511,0.705,0.295
299,[1],[0.33],0.01,0.6,Exhaustive,135,1077,104,229,848,31,0.7788713504590942,0.393,0.444,0.785,0.215
299,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,149,1226,114,286,940,35,0.7659108575933083,0.364,0.415,0.767,0.233
299,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,299,1076,208,307,769,91,0.7051680943914661,0.35,0.511,0.711,0.289
299,[1],[0.33],0.01,0.5,Moderate,137,1072,110,209,863,27,0.8039785107310164,0.437,0.482,0.805,0.195
299,[1],"[0.33, 0.67]",0.01,0.5,Moderate,152,1219,109,268,951,43,0.7486264625879712,0.35,0.412,0.773,0.227
299,"[1, 0.67]",[0.33],0.01,0.5,Moderate,318,1053,206,299,754,112,0.6819240624272072,0.318,0.501,0.7,0.3
299,[1],[0.33],0.01,0.5,Strict,137,1072,108,214,858,29,0.7943471511057849,0.422,0.471,0.799,0.201
299,[1],"[0.33, 0.67]",0.01,0.5,Strict,152,1219,110,265,954,42,0.753146453089245,0.357,0.417,0.776,0.224
299,"[1, 0.67]",[0.33],0.01,0.5,Strict,318,1053,203,315,738,115,0.6696097403644573,0.295,0.486,0.686,0.314
299,[1],[0.33],0.01,0.5,Exhaustive,137,1072,107,212,860,30,0.7916303518901842,0.419,0.469,0.8,0.2
299,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,152,1219,114,280,939,38,0.7601517637407711,0.361,0.418,0.768,0.232
299,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,318,1053,208,295,758,110,0.6869680517479259,0.327,0.507,0.705,0.295
299,[1],[0.33],0.02,0.6,Moderate,125,1058,97,238,820,28,0.775523629489603,0.376,0.422,0.775,0.225
299,[1],"[0.33, 0.67]",0.02,0.6,Moderate,125,1218,97,285,933,28,0.7710049261083745,0.349,0.383,0.767,0.233
299,"[1, 0.67]",[0.33],0.02,0.6,Moderate,279,1064,187,336,728,92,0.6772307111865686,0.295,0.466,0.681,0.319
299,[1],[0.33],0.02,0.6,Strict,125,1058,101,264,794,24,0.7792362948960304,0.372,0.412,0.757,0.243
299,[1],"[0.33, 0.67]",0.02,0.6,Strict,125,1218,98,293,925,27,0.771720853858785,0.348,0.38,0.762,0.238
299,"[1, 0.67]",[0.33],0.02,0.6,Strict,279,1064,188,347,717,91,0.6738536529495783,0.288,0.462,0.674,0.326
299,[1],[0.33],0.02,0.6,Exhaustive,125,1058,93,227,831,32,0.7647221172022685,0.366,0.418,0.781,0.219
299,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,125,1218,101,289,929,24,0.7853628899835796,0.365,0.392,0.767,0.233
299,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,279,1064,187,324,740,92,0.6828698089309295,0.306,0.473,0.69,0.31
299,[1],[0.33],0.02,0.5,Moderate,123,1056,90,235,821,33,0.754584719142646,0.348,0.402,0.773,0.227
299,[1],"[0.33, 0.67]",0.02,0.5,Moderate,133,1205,105,292,913,28,0.7735750163791221,0.358,0.396,0.761,0.239
299,"[1, 0.67]",[0.33],0.02,0.5,Moderate,306,1032,199,321,711,107,0.669640142878857,0.292,0.482,0.68,0.32
299,[1],[0.33],0.02,0.5,Strict,123,1056,88,243,813,35,0.7426667590539541,0.33,0.388,0.764,0.236
299,[1],"[0.33, 0.67]",0.02,0.5,Strict,133,1205,100,306,899,33,0.7489688952672137,0.324,0.371,0.747,0.253
299,"[1, 0.67]",[0.33],0.02,0.5,Strict,306,1032,192,329,703,114,0.6543262653898769,0.266,0.464,0.669,0.331
299,[1],[0.33],0.02,0.5,Exhaustive,123,1056,92,243,813,31,0.7589269216555802,0.351,0.402,0.768,0.232
299,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,133,1205,105,299,906,28,0.7706704520637694,0.353,0.391,0.756,0.244
299,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,306,1032,192,315,717,114,0.661109211126311,0.279,0.472,0.679,0.321
299,[1],[0.33],0.05,0.6,Moderate,76,317,55,97,220,21,0.7088452598372905,0.339,0.482,0.7,0.3
299,[1],"[0.33, 0.67]",0.05,0.6,Moderate,85,372,61,112,260,24,0.7082858950031626,0.334,0.473,0.702,0.298
299,"[1, 0.67]",[0.33],0.05,0.6,Moderate,140,317,92,104,213,48,0.6645335736818386,0.306,0.548,0.667,0.333
299,[1],[0.33],0.05,0.6,Strict,76,317,55,104,213,21,0.6978042503735681,0.318,0.468,0.682,0.318
299,[1],"[0.33, 0.67]",0.05,0.6,Strict,85,372,64,124,248,21,0.7098039215686275,0.332,0.469,0.683,0.317
299,"[1, 0.67]",[0.33],0.05,0.6,Strict,140,317,93,121,196,47,0.6412911221270842,0.261,0.525,0.632,0.368
299,[1],[0.33],0.05,0.6,Exhaustive,76,317,55,99,218,21,0.7056906857047983,0.333,0.478,0.695,0.305
299,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,85,372,60,113,259,25,0.7010594560404808,0.323,0.465,0.698,0.302
299,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,140,317,92,105,212,48,0.6629562866155926,0.303,0.546,0.665,0.335
299,[1],[0.33],0.05,0.5,Moderate,78,312,48,95,217,30,0.655448717948718,0.258,0.434,0.679,0.321
299,[1],"[0.33, 0.67]",0.05,0.5,Moderate,72,381,47,110,271,25,0.6820319335083114,0.28,0.41,0.702,0.298
299,"[1, 0.67]",[0.33],0.05,0.5,Moderate,131,322,84,120,202,47,0.6342752832961926,0.245,0.501,0.631,0.369
299,[1],[0.33],0.05,0.5,Strict,78,312,54,90,222,24,0.7019230769230769,0.335,0.486,0.708,0.292
299,[1],"[0.33, 0.67]",0.05,0.5,Strict,72,381,48,129,252,24,0.6640419947506561,0.246,0.386,0.662,0.338
299,"[1, 0.67]",[0.33],0.05,0.5,Strict,131,322,87,129,193,44,0.6317505096960788,0.239,0.501,0.618,0.382
299,[1],[0.33],0.05,0.5,Exhaustive,78,312,49,103,209,29,0.6490384615384617,0.244,0.426,0.662,0.338
299,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,72,381,46,104,277,26,0.6829615048118985,0.284,0.414,0.713,0.287
299,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,131,322,87,113,209,44,0.6565952301929733,0.286,0.526,0.653,0.347
299,[1],[0.33],0.1,0.6,Moderate,44,69,28,23,46,16,0.6515151515151516,0.297,0.589,0.655,0.345
299,[1],"[0.33, 0.67]",0.1,0.6,Moderate,39,94,26,29,65,13,0.6790780141843971,0.331,0.553,0.684,0.316
299,"[1, 0.67]",[0.33],0.1,0.6,Moderate,58,75,33,22,53,25,0.637816091954023,0.278,0.584,0.647,0.353
299,[1],[0.33],0.1,0.6,Strict,44,69,28,30,39,16,0.6007905138339921,0.197,0.549,0.593,0.407
299,[1],"[0.33, 0.67]",0.1,0.6,Strict,39,94,28,32,62,11,0.6887615930169122,0.345,0.566,0.677,0.323
299,"[1, 0.67]",[0.33],0.1,0.6,Strict,58,75,33,29,46,25,0.5911494252873564,0.181,0.55,0.594,0.406
299,[1],[0.33],0.1,0.6,Exhaustive,44,69,30,29,40,14,0.630764163372859,0.255,0.583,0.619,0.381
299,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,39,94,25,30,64,14,0.6609383524277141,0.298,0.532,0.669,0.331
299,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,58,75,33,27,48,25,0.6044827586206898,0.208,0.559,0.609,0.391
299,[1],[0.33],0.1,0.5,Moderate,38,72,26,30,42,12,0.6337719298245613,0.254,0.553,0.618,0.382
299,[1],"[0.33, 0.67]",0.1,0.5,Moderate,41,88,25,29,59,16,0.6401053215077606,0.264,0.526,0.651,0.349
299,"[1, 0.67]",[0.33],0.1,0.5,Moderate,56,73,32,31,42,24,0.5733855185909981,0.146,0.538,0.574,0.426
299,[1],[0.33],0.1,0.5,Strict,38,72,20,30,42,18,0.5548245614035087,0.105,0.455,0.564,0.436
299,[1],"[0.33, 0.67]",0.1,0.5,Strict,41,88,26,34,54,15,0.6238913525498893,0.231,0.515,0.62,0.38
299,"[1, 0.67]",[0.33],0.1,0.5,Strict,56,73,28,33,40,28,0.523972602739726,0.048,0.479,0.527,0.473
299,[1],[0.33],0.1,0.5,Exhaustive,38,72,26,28,44,12,0.6476608187134503,0.281,0.565,0.636,0.364
299,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,41,88,23,25,63,18,0.6384423503325942,0.267,0.517,0.667,0.333
299,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,56,73,31,34,39,25,0.5439090019569472,0.087,0.512,0.543,0.457
